order_id,customer_id,restaurant_id,driver_id,order_timestamp,order_date,order_hour,day_of_week,is_weekend,city,delivery_area,customer_age,customer_type,restaurant_type,restaurant_primary_category,restaurant_rating,items_count,subtotal,discount_percent,tax_amount,service_fee,delivery_fee,order_total,payment_method,tip_amount,distance_km,weather,traffic_level,delivery_partner_experience_months,delivery_partner_rating,restaurant_preparation_time_minutes,estimated_delivery_time_minutes,actual_delivery_time_minutes,late_delivery,order_status,cancellation_reason,customer_rating
ORD_041182,CUS_00040,RES_0002,DRV_0069,2025-10-30 20:34:00,2025-10-30,20,Thursday,0,City_D,City_D_Area_9,28,Regular,Fast Food,Burger,3.6,2,17.78,0,2.49,1.07,4.85,26.19,Cash,0.0,5.7,Clear,High,59,4.4,12,36,38.0,0,Completed,,4.6
ORD_041183,CUS_01927,RES_0029,DRV_0081,2025-10-25 19:57:00,2025-10-25,19,Saturday,1,City_B,City_B_Area_8,22,Premium,Casual Dining,Pizza,3.5,2,34.33,20,3.84,1.77,0.0,33.07,Cash,0.0,4.2,Cloudy,High,60,5.0,12,33,40.0,1,Completed,,4.3
ORD_041184,CUS_00002,RES_0036,DRV_0008,2025-10-19 14:26:00,2025-10-19,14,Sunday,1,City_C,City_C_Area_1,28,Premium,Fast Food,Asian,4.4,1,9.91,5,1.32,0.59,0.0,11.32,Credit Card,1.55,5.5,Cloudy,High,22,4.7,16,33,46.0,1,Completed,,4.0
ORD_041185,CUS_00002,RES_0003,DRV_0008,2025-10-04 10:33:00,2025-10-04,10,Saturday,1,City_C,City_C_Area_10,28,Premium,Cafe,Burger,4.8,10,65.43,15,7.79,3.36,0.0,66.77,Credit Card,0.0,6.4,Clear,Low,22,4.7,26,42,45.0,0,Completed,,4.7
ORD_041186,CUS_00007,RES_0006,DRV_0168,2025-10-03 15:24:00,2025-10-03,15,Friday,0,City_A,City_A_Area_10,18,New,Casual Dining,Healthy,4.7,1,14.95,0,2.09,0.92,5.75,23.71,Digital Wallet,1.55,7.5,Clear,Low,31,4.5,9,31,30.0,0,Completed,,4.9
ORD_041187,CUS_00029,RES_0054,DRV_0048,2025-10-23 19:04:00,2025-10-23,19,Thursday,0,City_C,City_C_Area_2,19,Regular,Casual Dining,Dessert,5.0,1,12.87,0,1.8,0.4,6.95,22.02,Credit Card,0.0,9.9,Cloudy,Medium,55,4.2,7,46,50.0,0,Completed,,4.1
ORD_041188,CUS_02899,RES_0041,DRV_0118,2025-10-04 13:20:00,2025-10-04,13,Saturday,1,City_A,City_A_Area_1,34,New,Fast Food,Pizza,4.3,2,16.06,0,2.25,0.82,2.65,21.78,Credit Card,3.06,1.3,Clear,High,59,4.5,8,16,14.0,0,Completed,,3.9
ORD_041189,CUS_00001,RES_0003,DRV_0064,2025-10-28 23:10:00,2025-10-28,23,Tuesday,0,City_C,City_C_Area_9,40,Premium,Cafe,Burger,4.8,3,20.62,10,2.6,1.17,0.0,22.33,Digital Wallet,1.81,6.7,Clear,Medium,29,4.3,11,34,34.0,0,Completed,,4.3
ORD_041190,CUS_00030,RES_0008,DRV_0052,2025-10-14 21:55:00,2025-10-14,21,Tuesday,0,City_C,City_C_Area_7,24,Regular,Casual Dining,Healthy,4.4,5,85.42,0,11.96,3.19,4.2,104.77,Digital Wallet,0.0,4.4,Clear,High,22,4.4,19,44,38.0,0,Completed,,4.7
ORD_041191,CUS_00006,RES_0004,DRV_0174,2025-10-06 21:18:00,2025-10-06,21,Monday,0,City_B,City_B_Area_3,27,Regular,Fast Food,Burger,4.2,3,25.76,0,3.61,1.56,8.45,39.38,Cash,0.0,12.9,Clear,High,20,4.6,13,72,75.0,0,Completed,,4.7
ORD_041192,CUS_00005,RES_0170,DRV_0122,2025-10-06 17:40:00,2025-10-06,17,Monday,0,City_B,City_B_Area_7,20,New,Casual Dining,Burger,4.3,3,51.28,15,6.1,2.83,5.25,57.77,Cash,0.0,6.5,Clear,Low,12,4.3,23,36,42.0,1,Completed,,4.0
ORD_041193,CUS_00027,RES_0003,DRV_0160,2025-10-09 16:15:00,2025-10-09,16,Thursday,0,City_C,City_C_Area_1,18,New,Cafe,Burger,4.8,4,25.25,0,3.54,1.29,4.0,34.08,Credit Card,0.0,4.0,Clear,High,5,3.7,14,30,34.0,0,Completed,,4.5
ORD_041194,CUS_00010,RES_0003,DRV_0124,2025-10-05 15:05:00,2025-10-05,15,Sunday,1,City_C,City_C_Area_10,28,Premium,Cafe,Burger,4.8,3,20.21,15,2.41,0.87,0.0,20.46,Digital Wallet,0.0,2.7,Rain,Low,46,5.0,10,18,23.0,0,Completed,,4.6
ORD_041195,CUS_00048,RES_0004,DRV_0097,2025-10-07 14:40:00,2025-10-07,14,Tuesday,0,City_B,City_B_Area_4,37,Regular,Fast Food,Burger,4.2,3,26.89,5,3.58,1.47,5.25,35.85,Cash,0.0,6.5,Cloudy,Medium,40,5.0,14,36,40.0,0,Completed,,5.0
ORD_041196,CUS_00153,RES_0001,DRV_0012,2025-10-13 09:46:00,2025-10-13,9,Monday,0,City_A,City_A_Area_9,28,Regular,Fast Food,Local,3.9,1,9.37,15,1.11,0.43,6.35,15.85,Credit Card,0.0,8.7,Rain,Low,55,4.3,10,32,41.0,1,Completed,,4.2
ORD_041197,CUS_00031,RES_0004,DRV_0034,2025-10-01 20:55:00,2025-10-01,20,Wednesday,0,City_B,City_B_Area_6,39,Premium,Fast Food,Burger,4.2,4,35.43,0,4.96,1.6,0.0,41.99,Cash,0.0,7.9,Cloudy,Medium,18,4.5,21,44,54.0,1,Completed,,4.4
ORD_041198,CUS_00359,RES_0004,DRV_0126,2025-10-24 20:37:00,2025-10-24,20,Friday,0,City_B,City_B_Area_8,23,Regular,Fast Food,Burger,4.2,6,49.67,0,6.95,3.04,4.25,63.91,Digital Wallet,,4.5,Clear,High,47,4.0,20,41,,,Cancelled,Driver Unassigned,
ORD_041199,CUS_00003,RES_0002,DRV_0069,2025-10-02 19:25:00,2025-10-02,19,Thursday,0,City_D,City_D_Area_6,25,Regular,Fast Food,Burger,3.6,1,9.26,0,1.3,0.43,4.95,15.94,Digital Wallet,2.38,5.9,Cloudy,High,59,4.4,8,35,41.0,1,Completed,,3.9
ORD_041200,CUS_00065,RES_0094,DRV_0193,2025-10-20 18:37:00,2025-10-20,18,Monday,0,City_B,City_B_Area_8,31,Regular,Fast Food,Dessert,4.5,1,9.39,0,1.31,0.5,3.25,14.45,Credit Card,0.0,2.5,Storm,Low,8,4.0,5,15,18.0,0,Completed,,5.0
ORD_041201,CUS_00014,RES_0001,DRV_0120,2025-10-10 14:27:00,2025-10-10,14,Friday,0,City_A,City_A_Area_7,26,Premium,Fast Food,Local,3.9,9,87.07,15,10.36,4.24,0.0,88.61,Credit Card,0.0,7.0,Clear,High,21,4.9,27,60,60.0,0,Completed,,5.0
ORD_041202,CUS_00177,RES_0002,DRV_0066,2025-10-23 23:21:00,2025-10-23,23,Thursday,0,City_D,City_D_Area_1,31,Regular,Fast Food,Burger,3.6,2,16.65,15,1.98,0.84,7.7,24.67,Credit Card,0.0,11.4,Rain,High,53,4.0,14,63,79.0,1,Completed,,2.7
ORD_041203,CUS_00046,RES_0023,DRV_0158,2025-10-28 13:06:00,2025-10-28,13,Tuesday,0,City_A,City_A_Area_7,25,Regular,Cafe,Asian,4.1,1,6.88,0,0.96,0.27,3.55,11.66,Cash,0.0,3.1,Clear,Medium,27,4.3,6,17,17.0,0,Completed,,4.8
ORD_041204,CUS_00007,RES_0032,DRV_0185,2025-10-06 11:00:00,2025-10-06,11,Monday,0,City_A,City_A_Area_5,18,New,Fast Food,Dessert,4.3,4,30.92,0,4.33,1.96,5.15,42.36,Credit Card,6.17,6.3,Clear,Medium,19,3.8,16,38,38.0,0,Completed,,4.6
ORD_041205,CUS_00987,RES_0003,DRV_0008,2025-10-04 12:40:00,2025-10-04,12,Saturday,1,City_C,City_C_Area_5,18,New,Cafe,Burger,4.8,2,11.54,0,1.62,0.72,2.85,16.73,Credit Card,0.0,1.7,Clear,High,22,4.7,6,16,16.0,0,Completed,,4.3
ORD_041206,CUS_00001,RES_0008,DRV_0064,2025-10-08 19:52:00,2025-10-08,19,Wednesday,0,City_C,City_C_Area_8,40,Premium,Casual Dining,Healthy,4.4,2,27.89,0,3.9,1.62,0.0,33.41,Digital Wallet,0.0,2.7,Clear,High,29,4.3,16,26,27.0,0,Completed,,4.6
ORD_041207,CUS_00051,RES_0038,DRV_0188,2025-10-14 12:47:00,2025-10-14,12,Tuesday,0,City_A,City_A_Area_7,30,Premium,Casual Dining,Burger,5.0,6,84.29,20,9.44,3.73,0.0,80.6,Credit Card,10.32,2.0,Clear,High,31,4.5,26,37,37.0,0,Completed,,4.9
ORD_041208,CUS_02913,RES_0001,DRV_0125,2025-10-29 18:12:00,2025-10-29,18,Wednesday,0,City_A,City_A_Area_7,18,New,Fast Food,Local,3.9,2,15.64,0,2.19,0.79,4.6,23.22,Cash,0.0,5.2,Rain,High,54,4.3,15,34,49.0,1,Completed,,4.2
ORD_041209,CUS_00004,RES_0006,DRV_0018,2025-10-16 19:16:00,2025-10-16,19,Thursday,0,City_A,City_A_Area_9,19,Regular,Casual Dining,Healthy,4.7,3,48.43,0,6.78,1.7,4.45,61.36,Cash,5.36,4.9,Clear,Medium,28,4.9,13,36,33.0,0,Completed,,4.8
ORD_041210,CUS_00038,RES_0033,DRV_0190,2025-10-15 21:40:00,2025-10-15,21,Wednesday,0,City_A,City_A_Area_9,33,New,Fast Food,Pizza,4.2,1,9.96,0,1.39,0.36,3.15,14.86,Credit Card,0.0,2.3,Cloudy,High,38,4.5,13,19,27.0,1,Completed,,4.2
ORD_041211,CUS_00288,RES_0001,DRV_0161,2025-10-13 14:20:00,2025-10-13,14,Monday,0,City_A,City_A_Area_4,18,New,Fast Food,Local,3.9,3,23.06,15,2.74,1.28,5.65,29.27,Digital Wallet,3.74,7.3,Rain,Medium,8,4.1,15,39,52.0,1,Completed,,3.0
ORD_041212,CUS_00004,RES_0016,DRV_0152,2025-10-12 14:00:00,2025-10-12,14,Sunday,1,City_A,City_A_Area_6,19,Regular,Casual Dining,Asian,4.5,2,33.53,0,4.69,1.41,2.5,42.13,Cash,0.0,1.0,Clear,Medium,52,5.0,23,18,25.0,1,Completed,,3.2
ORD_041213,CUS_00059,RES_0122,DRV_0014,2025-10-07 07:16:00,2025-10-07,7,Tuesday,0,City_C,City_C_Area_5,28,Premium,Fast Food,Pizza,4.5,1,9.79,0,1.37,0.5,0.0,11.66,Digital Wallet,1.2,3.6,Cloudy,Low,36,4.2,10,18,29.0,1,Completed,,3.6
ORD_041214,CUS_04689,RES_0013,DRV_0078,2025-10-15 10:19:00,2025-10-15,10,Wednesday,0,City_C,City_C_Area_8,31,Regular,Fast Food,Dessert,4.8,6,59.36,0,8.31,3.09,6.75,77.51,Digital Wallet,6.26,9.5,Clear,Medium,24,4.9,23,55,55.0,0,Completed,,4.7
ORD_041215,CUS_00005,RES_0029,DRV_0074,2025-10-06 11:29:00,2025-10-06,11,Monday,0,City_B,City_B_Area_8,20,New,Casual Dining,Pizza,3.5,4,53.49,15,6.37,1.75,4.7,58.29,Credit Card,0.0,5.4,Clear,Low,32,4.6,27,36,44.0,1,Completed,,4.0
ORD_041216,CUS_00001,RES_0003,DRV_0087,2025-10-21 21:16:00,2025-10-21,21,Tuesday,0,City_C,City_C_Area_4,40,Premium,Cafe,Burger,4.8,2,11.92,5,1.58,0.34,0.0,13.24,Credit Card,0.0,3.1,Rain,Medium,1,5.0,12,19,30.0,1,Completed,,3.5
ORD_041217,CUS_00037,RES_0004,DRV_0130,2025-10-21 18:26:00,2025-10-21,18,Tuesday,0,City_B,City_B_Area_1,18,Regular,Fast Food,Burger,4.2,1,9.8,0,1.37,0.55,4.15,15.87,Credit Card,1.36,4.3,Rain,Medium,6,4.5,7,24,31.0,1,Completed,,3.9
ORD_041218,CUS_01830,RES_0002,DRV_0164,2025-10-14 21:26:00,2025-10-14,21,Tuesday,0,City_D,City_D_Area_9,37,Premium,Fast Food,Burger,3.6,2,16.94,10,2.14,1.02,0.0,18.41,Credit Card,2.47,4.1,Clear,Medium,21,4.3,7,25,17.0,0,Completed,,4.5
ORD_041219,CUS_00006,RES_0208,DRV_0142,2025-10-27 12:43:00,2025-10-27,12,Monday,0,City_B,City_B_Area_5,27,Regular,Fast Food,Pizza,4.1,9,68.9,0,9.65,2.49,2.9,83.94,Credit Card,0.0,1.8,Clear,High,43,4.0,31,36,39.0,0,Completed,,5.0
ORD_041220,CUS_00001,RES_0192,DRV_0195,2025-10-15 12:40:00,2025-10-15,12,Wednesday,0,City_C,City_C_Area_7,40,Premium,Fine Dining,Local,4.6,7,218.69,0,30.62,8.57,0.0,257.88,Cash,0.0,3.5,Clear,Medium,15,4.7,46,63,59.0,0,Completed,,4.2
ORD_041221,CUS_07026,RES_0001,DRV_0088,2025-10-23 14:03:00,2025-10-23,14,Thursday,0,City_A,City_A_Area_9,18,Regular,Fast Food,Local,3.9,1,8.83,0,1.24,0.6,4.05,14.72,Credit Card,1.32,4.1,Clear,High,31,4.2,12,27,34.0,1,Completed,,4.6
ORD_041222,CUS_00137,RES_0003,DRV_0083,2025-10-11 18:40:00,2025-10-11,18,Saturday,1,City_C,City_C_Area_5,18,New,Cafe,Burger,4.8,2,13.52,15,1.61,0.35,4.75,18.2,Credit Card,0.0,5.5,Clear,High,45,4.7,7,33,34.0,0,Completed,,4.3
ORD_041223,CUS_00254,RES_0001,DRV_0182,2025-10-22 09:32:00,2025-10-22,9,Wednesday,0,City_A,City_A_Area_4,21,Regular,Fast Food,Local,3.9,3,26.43,0,3.7,1.81,2.85,34.79,Cash,0.0,1.7,Cloudy,Medium,39,4.3,16,18,25.0,1,Completed,,3.8
ORD_041224,CUS_00004,RES_0001,DRV_0007,2025-10-04 10:00:00,2025-10-04,10,Saturday,1,City_A,City_A_Area_9,19,Regular,Fast Food,Local,3.9,3,24.42,5,3.25,1.39,5.7,33.54,Cash,0.0,7.4,Clear,Low,47,3.2,11,33,35.0,0,Completed,,4.4
ORD_041225,CUS_00029,RES_0068,DRV_0087,2025-10-23 20:10:00,2025-10-23,20,Thursday,0,City_C,City_C_Area_2,19,Regular,Fast Food,Dessert,3.8,1,8.5,15,1.01,0.4,6.6,15.23,Cash,0.0,9.2,Cloudy,Medium,1,5.0,14,41,53.0,1,Completed,,4.3
ORD_041226,CUS_00001,RES_0026,DRV_0067,2025-10-05 20:07:00,2025-10-05,20,Sunday,1,City_C,City_C_Area_10,40,Premium,Casual Dining,Burger,4.8,1,15.85,0,2.22,1.01,0.0,19.08,Credit Card,0.0,2.5,Rain,High,1,4.6,15,22,27.0,0,Completed,,4.4
ORD_041227,CUS_00006,RES_0194,DRV_0145,2025-10-23 00:34:00,2025-10-23,0,Thursday,0,City_B,City_B_Area_1,27,Regular,Fast Food,Healthy,4.3,1,8.33,0,1.17,0.5,5.85,15.85,Digital Wallet,0.87,7.7,Clear,Low,12,4.6,12,30,31.0,0,Completed,,4.1
ORD_041228,CUS_00192,RES_0001,DRV_0132,2025-10-23 19:57:00,2025-10-23,19,Thursday,0,City_A,City_A_Area_2,36,Premium,Fast Food,Local,3.9,5,43.77,15,5.21,1.63,0.0,44.04,Cash,0.0,6.5,Clear,High,2,4.6,21,48,54.0,1,Completed,,4.0
ORD_041229,CUS_00024,RES_0055,DRV_0130,2025-10-27 12:59:00,2025-10-27,12,Monday,0,City_B,City_B_Area_4,36,New,Casual Dining,Dessert,4.5,1,13.57,10,1.71,0.69,2.8,17.41,Digital Wallet,2.15,1.6,Clear,Low,6,4.5,9,14,14.0,0,Completed,,4.9
ORD_041230,CUS_00970,RES_0004,DRV_0005,2025-10-02 12:29:00,2025-10-02,12,Thursday,0,City_B,City_B_Area_6,18,Regular,Fast Food,Burger,4.2,1,8.41,5,1.12,0.29,3.95,13.35,Credit Card,0.93,3.9,Clear,Low,40,4.1,13,19,26.0,1,Completed,,3.7
ORD_041231,CUS_00018,RES_0007,DRV_0013,2025-10-28 16:36:00,2025-10-28,16,Tuesday,0,City_A,City_A_Area_8,32,Regular,Cafe,Dessert,4.2,1,5.76,0,0.81,0.38,3.45,10.4,Digital Wallet,1.38,2.9,Clear,Medium,19,4.7,7,17,21.0,0,Completed,,4.5
ORD_041232,CUS_00053,RES_0004,DRV_0117,2025-10-20 19:51:00,2025-10-20,19,Monday,0,City_B,City_B_Area_9,36,Regular,Fast Food,Burger,4.2,3,27.56,5,3.67,0.93,7.3,38.08,Credit Card,0.0,10.6,Storm,Medium,50,4.4,14,51,82.0,1,Completed,,2.7
ORD_041233,CUS_00755,RES_0005,DRV_0057,2025-10-15 21:39:00,2025-10-15,21,Wednesday,0,City_A,City_A_Area_3,23,New,Fast Food,Dessert,4.3,3,27.88,5,3.71,1.48,3.35,35.03,Cash,0.0,2.7,Cloudy,Medium,50,4.7,15,22,28.0,1,Completed,,4.0
ORD_041234,CUS_00513,RES_0031,DRV_0053,2025-10-10 01:59:00,2025-10-10,1,Friday,0,City_B,City_B_Area_10,40,New,Cafe,Asian,3.9,3,15.67,0,2.19,1.02,4.55,23.43,Credit Card,0.0,5.1,Clear,Low,46,3.7,13,24,28.0,0,Completed,,5.0
ORD_041235,CUS_00197,RES_0001,DRV_0118,2025-10-04 11:23:00,2025-10-04,11,Saturday,1,City_A,City_A_Area_6,30,Premium,Fast Food,Local,3.9,1,8.38,0,1.17,0.33,0.0,9.88,Cash,0.0,3.2,Clear,Low,59,4.5,5,17,12.0,0,Completed,,4.5
ORD_041236,CUS_00019,RES_0001,DRV_0185,2025-10-29 13:02:00,2025-10-29,13,Wednesday,0,City_A,City_A_Area_10,36,Regular,Fast Food,Local,3.9,1,7.93,0,1.11,0.34,3.65,13.03,Digital Wallet,1.0,3.3,Rain,Medium,19,3.8,5,20,19.0,0,Completed,,4.8
ORD_041237,CUS_00422,RES_0049,DRV_0033,2025-10-23 07:30:00,2025-10-23,7,Thursday,0,City_B,City_B_Area_4,35,Regular,Casual Dining,Dessert,4.6,5,64.21,10,8.09,3.38,6.25,75.51,Digital Wallet,0.0,8.5,Clear,Low,28,4.3,20,48,46.0,0,Completed,,4.3
ORD_041238,CUS_00039,RES_0102,DRV_0074,2025-10-08 04:40:00,2025-10-08,4,Wednesday,0,City_B,City_B_Area_4,30,Regular,Cafe,Local,3.4,10,54.25,0,7.6,1.92,3.15,66.92,Credit Card,0.0,2.3,Rain,Low,32,4.6,26,30,33.0,0,Completed,,4.2
ORD_041239,CUS_00012,RES_0208,DRV_0086,2025-10-11 23:37:00,2025-10-11,23,Saturday,1,City_B,City_B_Area_9,18,New,Fast Food,Pizza,4.1,5,48.71,0,6.82,1.75,3.5,60.78,Cash,9.07,3.0,Clear,Medium,29,4.5,24,29,41.0,1,Completed,,4.0
ORD_041240,CUS_00015,RES_0043,DRV_0151,2025-10-17 18:03:00,2025-10-17,18,Friday,0,City_A,City_A_Area_3,45,Regular,Cafe,Asian,4.5,1,5.46,0,0.76,0.29,4.65,11.16,Credit Card,0.79,5.3,Clear,Low,27,5.0,9,21,24.0,0,Completed,,4.1
ORD_041241,CUS_00001,RES_0008,DRV_0091,2025-10-07 11:03:00,2025-10-07,11,Tuesday,0,City_C,City_C_Area_2,40,Premium,Casual Dining,Healthy,4.4,1,14.57,0,2.04,0.85,0.0,17.46,Cash,0.0,7.0,Cloudy,Medium,36,4.5,11,35,43.0,1,Completed,,3.8
ORD_041242,CUS_00017,RES_0014,DRV_0020,2025-10-11 12:07:00,2025-10-11,12,Saturday,1,City_A,City_A_Area_8,29,Regular,Casual Dining,Local,4.2,2,32.66,10,4.11,1.42,2.9,37.82,Digital Wallet,4.29,1.8,Rain,Low,39,4.4,14,19,19.0,0,Completed,,4.5
ORD_041243,CUS_00232,RES_0006,DRV_0132,2025-10-22 19:35:00,2025-10-22,19,Wednesday,0,City_A,City_A_Area_7,29,New,Casual Dining,Healthy,4.7,1,12.81,5,1.7,0.76,8.2,22.83,Credit Card,2.91,12.4,Cloudy,High,2,4.6,14,67,75.0,1,Completed,,3.7
ORD_041244,CUS_01145,RES_0003,DRV_0064,2025-10-10 09:01:00,2025-10-10,9,Friday,0,City_C,City_C_Area_6,21,Premium,Cafe,Burger,4.8,1,5.55,0,0.78,0.37,0.0,6.7,Credit Card,0.0,2.8,Cloudy,High,29,4.3,7,19,20.0,0,Completed,,3.9
ORD_041245,CUS_01159,RES_0003,DRV_0064,2025-10-01 13:02:00,2025-10-01,13,Wednesday,0,City_C,City_C_Area_2,33,New,Cafe,Burger,4.8,6,35.25,5,4.69,1.48,5.15,44.81,Credit Card,0.0,6.3,Cloudy,High,29,4.3,21,45,53.0,1,Completed,,4.0
ORD_041246,CUS_00354,RES_0001,DRV_0132,2025-10-30 20:46:00,2025-10-30,20,Thursday,0,City_A,City_A_Area_7,18,Premium,Fast Food,Local,3.9,1,9.04,0,1.27,0.52,0.0,10.83,Credit Card,0.87,5.4,Cloudy,High,2,4.6,8,33,38.0,0,Completed,,5.0
ORD_041247,CUS_00004,RES_0007,DRV_0128,2025-10-30 11:30:00,2025-10-30,11,Thursday,0,City_A,City_A_Area_2,19,Regular,Cafe,Dessert,4.2,2,10.36,5,1.38,0.57,4.95,16.74,Credit Card,0.0,5.9,Cloudy,Low,2,4.6,7,25,26.0,0,Completed,,4.6
ORD_041248,CUS_00001,RES_0013,DRV_0006,2025-10-08 10:58:00,2025-10-08,10,Wednesday,0,City_C,City_C_Area_4,40,Premium,Fast Food,Dessert,4.8,1,9.54,0,1.34,0.42,0.0,11.3,Digital Wallet,0.0,3.7,Clear,Low,57,4.9,5,18,18.0,0,Completed,,3.9
ORD_041249,CUS_05295,RES_0028,DRV_0081,2025-10-05 21:09:00,2025-10-05,21,Sunday,1,City_B,City_B_Area_8,20,New,Casual Dining,Burger,3.2,3,42.51,0,5.95,2.26,3.5,54.22,Credit Card,0.0,3.0,Clear,High,60,5.0,17,32,31.0,0,Completed,,5.0
ORD_041250,CUS_00041,RES_0009,DRV_0111,2025-10-13 22:47:00,2025-10-13,22,Monday,0,City_B,City_B_Area_4,26,Regular,Casual Dining,Dessert,4.6,1,13.53,10,1.71,0.59,4.45,18.93,Credit Card,1.2,4.9,Cloudy,Medium,14,4.4,9,28,28.0,0,Completed,,3.9
ORD_041251,CUS_00239,RES_0001,DRV_0051,2025-10-07 20:25:00,2025-10-07,20,Tuesday,0,City_A,City_A_Area_3,20,Premium,Fast Food,Local,3.9,2,17.12,0,2.4,1.14,0.0,20.66,Credit Card,1.74,3.3,Clear,Medium,34,5.0,12,22,22.0,0,Completed,,4.7
ORD_041252,CUS_00001,RES_0220,DRV_0124,2025-10-24 21:54:00,2025-10-24,21,Friday,0,City_C,City_C_Area_6,40,Premium,Fine Dining,Local,4.9,4,118.39,0,16.57,7.62,0.0,142.58,Digital Wallet,0.0,6.3,Clear,High,46,5.0,28,62,60.0,0,Completed,,4.8
ORD_041253,CUS_00143,RES_0011,DRV_0093,2025-10-23 13:01:00,2025-10-23,13,Thursday,0,City_A,City_A_Area_10,19,Regular,Casual Dining,Local,4.3,5,78.86,0,11.04,5.4,4.95,100.25,Digital Wallet,0.0,5.9,Clear,High,15,4.7,21,51,55.0,0,Completed,,5.0
ORD_041254,CUS_00003,RES_0002,DRV_0037,2025-10-11 14:13:00,2025-10-11,14,Saturday,1,City_D,City_D_Area_3,25,Regular,Fast Food,Burger,3.6,5,40.85,0,5.72,1.83,3.05,51.45,Credit Card,5.53,2.1,Clear,Low,59,4.2,23,24,31.0,1,Completed,,4.2
ORD_041255,CUS_00003,RES_0002,DRV_0100,2025-10-12 17:01:00,2025-10-12,17,Sunday,1,City_D,City_D_Area_7,25,Regular,Fast Food,Burger,3.6,6,56.55,5,7.52,2.85,3.35,67.44,Credit Card,6.91,2.7,Rain,Low,50,4.1,20,28,28.0,0,Completed,,3.5
ORD_041256,CUS_00333,RES_0009,DRV_0086,2025-10-14 06:58:00,2025-10-14,6,Tuesday,0,City_B,City_B_Area_8,27,Regular,Casual Dining,Dessert,4.6,6,79.58,0,11.14,2.9,3.35,96.97,Digital Wallet,5.84,2.7,Cloudy,Medium,29,4.5,33,38,45.0,1,Completed,,4.0
ORD_041257,CUS_00036,RES_0001,DRV_0090,2025-10-12 18:17:00,2025-10-12,18,Sunday,1,City_A,City_A_Area_10,27,Regular,Fast Food,Local,3.9,3,29.52,5,3.93,1.88,3.1,36.95,Credit Card,0.0,2.2,Clear,Medium,44,5.0,10,20,17.0,0,Completed,,4.1
ORD_041258,CUS_00624,RES_0009,DRV_0115,2025-10-26 15:26:00,2025-10-26,15,Sunday,1,City_B,City_B_Area_5,36,Premium,Casual Dining,Dessert,4.6,5,64.0,0,8.96,2.97,0.0,75.93,Cash,0.0,3.0,Clear,Medium,23,4.8,26,35,34.0,0,Completed,,4.3
ORD_041259,CUS_00049,RES_0117,DRV_0064,2025-10-28 21:08:00,2025-10-28,21,Tuesday,0,City_C,City_C_Area_10,26,Regular,Fine Dining,Asian,3.7,6,180.21,0,25.23,8.58,3.5,217.52,Credit Card,0.0,3.0,Clear,High,29,4.3,42,58,54.0,0,Completed,,4.1
ORD_041260,CUS_00013,RES_0001,DRV_0125,2025-10-29 15:59:00,2025-10-29,15,Wednesday,0,City_A,City_A_Area_10,19,Regular,Fast Food,Local,3.9,3,27.36,10,3.45,0.92,2.9,31.89,Credit Card,3.33,1.8,Rain,Low,54,4.3,18,17,25.0,1,Completed,,3.8
ORD_041261,CUS_00002,RES_0003,DRV_0197,2025-10-01 23:52:00,2025-10-01,23,Wednesday,0,City_C,City_C_Area_1,28,Premium,Cafe,Burger,4.8,8,46.29,0,6.48,2.87,0.0,55.64,Digital Wallet,5.44,4.9,Cloudy,Low,8,4.3,19,34,32.0,0,Completed,,4.6
ORD_041262,CUS_00077,RES_0002,DRV_0100,2025-10-06 22:31:00,2025-10-06,22,Monday,0,City_D,City_D_Area_4,37,Regular,Fast Food,Burger,3.6,1,8.71,0,1.22,0.59,4.95,15.47,Digital Wallet,0.0,5.9,Clear,Medium,50,4.1,8,29,33.0,0,Completed,,5.0
ORD_041263,CUS_00012,RES_0154,DRV_0033,2025-10-27 13:58:00,2025-10-27,13,Monday,0,City_B,City_B_Area_1,18,New,Cafe,Dessert,4.0,4,21.23,15,2.53,0.95,3.2,24.73,Credit Card,0.0,2.4,Clear,Medium,28,4.3,11,21,24.0,0,Completed,,5.0
ORD_041264,CUS_01190,RES_0016,DRV_0131,2025-10-11 04:10:00,2025-10-11,4,Saturday,1,City_A,City_A_Area_10,29,Premium,Casual Dining,Asian,4.5,5,78.73,10,9.92,4.9,0.0,85.68,Credit Card,6.1,4.9,Rain,Low,44,4.7,26,38,44.0,1,Completed,,3.8
ORD_041265,CUS_00008,RES_0022,DRV_0175,2025-10-11 20:20:00,2025-10-11,20,Saturday,1,City_A,City_A_Area_2,21,Premium,Cafe,Pizza,3.8,3,20.5,10,2.58,0.84,0.0,21.87,Cash,2.18,2.6,Rain,Low,6,4.3,9,17,23.0,1,Completed,,4.2
ORD_041266,CUS_00001,RES_0003,DRV_0006,2025-10-12 20:32:00,2025-10-12,20,Sunday,1,City_C,City_C_Area_4,40,Premium,Cafe,Burger,4.8,2,11.61,0,1.63,0.35,0.0,13.59,Credit Card,1.48,10.7,Cloudy,Medium,57,4.9,10,47,48.0,0,Completed,,5.0
ORD_041267,CUS_01088,RES_0002,DRV_0095,2025-10-01 16:32:00,2025-10-01,16,Wednesday,0,City_D,City_D_Area_4,28,Premium,Fast Food,Burger,3.6,4,34.67,0,4.85,2.06,0.0,41.58,Credit Card,4.01,3.2,Storm,Low,48,4.8,11,24,30.0,1,Completed,,4.1
